"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2010","2010",36,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2011","2011",37.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2012","2012",35.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2013","2013",39.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2014","2014",36,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2015","2015",36.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2016","2016",36.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2017","2017",36.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2018","2018",36.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2001","2001",44.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2002","2002",46.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2003","2003",46.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2005","2005",44.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2006","2006",46.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2007","2007",49.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2008","2008",50.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2009","2009",49.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2010","2010",50,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2011","2011",50.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2012","2012",49.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2013","2013",49.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2014","2014",50,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2015","2015",50.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2016","2016",50.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2017","2017",49.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2018","2018",49.5,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2001","2001",7.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2002","2002",8.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2003","2003",10.5,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2005","2005",10.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2006","2006",11.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2007","2007",10.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2008","2008",11.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2009","2009",11.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2010","2010",13,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2011","2011",11.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2012","2012",14.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2013","2013",10.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2014","2014",12.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2015","2015",11.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2016","2016",12.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2017","2017",13.5,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2018","2018",13.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2001","2001",4.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2002","2002",3.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2003","2003",3.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2005","2005",4.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2006","2006",4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2007","2007",3.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2008","2008",3.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2009","2009",3.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2010","2010",3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2011","2011",3.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2012","2012",3.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2013","2013",2.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2014","2014",2.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2015","2015",3.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2016","2016",3.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2017","2017",4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2018","2018",3.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2001","2001",51.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2002","2002",49.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2003","2003",47.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2005","2005",47.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2006","2006",46.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2007","2007",43.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2008","2008",43.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2009","2009",44.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2010","2010",43.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2011","2011",44.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2012","2012",45.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2013","2013",43.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2014","2014",45.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2015","2015",45.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2016","2016",43.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2017","2017",43.2,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2018","2018",46,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2001","2001",34.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2002","2002",35.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2003","2003",37.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2005","2005",37,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2006","2006",38.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2007","2007",40.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2008","2008",39.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2009","2009",39.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2010","2010",38.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2011","2011",37.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2012","2012",38.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2013","2013",39.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2014","2014",38.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2015","2015",38.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2016","2016",38.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2017","2017",40,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2018","2018",36.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2001","2001",9.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2002","2002",11,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2003","2003",11.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2005","2005",10.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2006","2006",11.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2007","2007",12.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2008","2008",14.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2009","2009",13.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2010","2010",14.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2011","2011",13.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2012","2012",12.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2013","2013",14,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2014","2014",13.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2015","2015",13,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2016","2016",14.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2017","2017",12.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2018","2018",13.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",3.6,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2002","2002",2.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2003","2003",2.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2005","2005",2.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2006","2006",2.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2007","2007",2.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2008","2008",2.4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2009","2009",2.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",2.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2011","2011",2.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2012","2012",2.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2013","2013",2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2014","2014",2.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2015","2015",2.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2016","2016",2.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2017","2017",2.6,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2018","2018",2.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",49.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2002","2002",47.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2003","2003",45.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2005","2005",46.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2006","2006",44.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2007","2007",41.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2008","2008",40.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2009","2009",41.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",40.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2011","2011",42,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2012","2012",41.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2013","2013",41.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2014","2014",41.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2015","2015",41.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2016","2016",40.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2017","2017",40.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2018","2018",42,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",38.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2002","2002",39.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2003","2003",40.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2005","2005",39.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2006","2006",41.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2007","2007",43.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2008","2008",43.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2009","2009",43,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",43.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2011","2011",42.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2012","2012",42.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2013","2013",43.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2014","2014",42.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2015","2015",43.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2016","2016",43.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2017","2017",43.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2018","2018",42,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2001","2001",9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2002","2002",10,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2003","2003",10.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2005","2005",10.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2006","2006",11.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2007","2007",12,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2008","2008",13,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2009","2009",12.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2010","2010",13.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2011","2011",13,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2012","2012",13.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2013","2013",12.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2014","2014",13.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2015","2015",12.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2016","2016",13.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2017","2017",13.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2018","2018",13.5,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2001","2001",235,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2002","2002",181,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2003","2003",159,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2005","2005",68,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2006","2006",164,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2007","2007",180,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2008","2008",165,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2009","2009",121,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2010","2010",139,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2011","2011",202,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2012","2012",180,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2013","2013",159,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2014","2014",181,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2015","2015",173,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2016","2016",137,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2017","2017",183,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2018","2018",196,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2001","2001",10635,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2002","2002",10791,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2003","2003",10796,,
